district,Year,Month,Season,rainfall,temperature,humidity,ph,organic_carbon,sand,clay,silt,soil_texture
Tonk,2025.0,4.0,Zaid,0.2841169548597275,31.61840902112456,19.12846574537772,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,5.0,Zaid,22.664639244271346,32.3232504768845,43.103451924789255,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,5.0,Zaid,19.305355545903726,32.7680282619242,41.5496427182619,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,5.0,Zaid,20.67236204434465,32.96746261710569,40.85400960452319,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,5.0,Zaid,17.642174541621284,32.43817667275794,41.98701981033543,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,5.0,Zaid,19.38278776620843,32.19323354892889,37.95794945159842,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,5.0,Zaid,63.30621906958653,29.932272428461104,52.74025662470563,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,5.0,Zaid,13.380708527090476,32.24183408287259,40.42020864809813,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,5.0,Zaid,53.55321368411702,30.057152121431145,45.94602289424116,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,5.0,Zaid,10.560513892434912,32.9651691637083,38.63836601794888,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,5.0,Zaid,11.623292127649464,32.66057105614367,39.6439630945945,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,5.0,Zaid,8.515121662083768,34.15617300283201,32.61964967117272,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,5.0,Zaid,18.09953736197017,33.831078974091355,33.8430940281781,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,5.0,Zaid,28.62981270729173,32.39995317952539,37.184536636088,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,5.0,Zaid,29.077528412555253,31.89659071110177,41.36869969298128,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,5.0,Zaid,45.36889127136333,30.914431487571225,54.673835721858886,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,5.0,Zaid,26.67301893055523,34.24394561267788,36.48363035803537,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,5.0,Zaid,35.30336182863742,31.56985136508869,42.03127405848834,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,5.0,Zaid,12.385357493621482,35.50512333881278,26.8620087222446,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,5.0,Zaid,23.63174830232949,32.99306751056826,39.21809743714042,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,5.0,Zaid,50.142244519229074,30.81008475022336,48.554929135864086,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,5.0,Zaid,16.832118486563513,34.30174082434071,30.66231408296625,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,5.0,Zaid,44.33173121114785,31.261329631947653,53.48445469109134,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,5.0,Zaid,14.338531650088012,35.38255389402418,29.45166902949021,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,5.0,Zaid,21.97161962545819,33.30349949571945,42.4938813539714,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,5.0,Zaid,37.48204413293922,32.07399666041538,44.29433758660962,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,5.0,Zaid,28.671603550609635,32.780491845706834,35.386521907748936,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,5.0,Zaid,23.5782080076376,34.06220571454331,33.24955787682957,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,5.0,Zaid,15.230795706065813,33.35677188864078,33.89710188810791,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,5.0,Zaid,29.6067348133211,32.533608363606255,40.56395138119329,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,5.0,Zaid,23.217296765407102,32.43285888356809,35.57519771430227,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,5.0,Zaid,39.40623945829672,31.17212395263489,48.26124523965811,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,5.0,Zaid,15.493086206921069,33.11310772471266,36.35969862005051,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,6.0,Kharif,94.800739311486,31.2655017824744,59.21240437939357,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,6.0,Kharif,136.71703109820808,31.52880774048822,56.997286009928274,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,6.0,Kharif,236.2538511080048,30.98993397402908,54.41478246103328,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,6.0,Kharif,297.7554342162593,30.341398675531558,56.669615429927006,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,6.0,Kharif,141.7362057366348,30.67362509339683,54.3277803195948,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,6.0,Kharif,199.2760778253702,28.638142869115143,62.57489986811536,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,6.0,Kharif,127.47064970298143,30.73725810837799,57.751272377350816,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,6.0,Kharif,172.47950499825345,28.841246602411104,57.352575247672334,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,6.0,Kharif,199.62651535581168,31.274282722844237,54.35120819310964,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,6.0,Kharif,133.85879206921507,30.968929104153588,57.022817525842015,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,6.0,Kharif,49.08457949439421,34.658280793025725,40.99013156573083,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,6.0,Kharif,89.80339054583047,33.56419228688825,45.50025956333494,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,6.0,Kharif,132.24577769937432,30.983903243313264,50.84385182484917,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,6.0,Kharif,121.15571824564982,30.618820651477897,59.50073005423663,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,6.0,Kharif,177.17914243380392,29.01279568882276,67.43673876508831,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,6.0,Kharif,48.966367244011884,32.49370744940435,50.80932070746899,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,6.0,Kharif,181.06465763231475,30.344842276073397,53.41348939550353,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,6.0,Kharif,62.192453140888496,34.74086410888958,38.92614921462382,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,6.0,Kharif,229.1431459313404,31.256964070220608,52.56693273061007,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,6.0,Kharif,210.41146549581345,29.39224769220972,58.67758453958341,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,6.0,Kharif,116.06268733669933,32.89942031678382,46.25213379693093,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,6.0,Kharif,177.13433382707015,29.496328423615356,65.33821611828292,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,6.0,Kharif,39.41592543535869,34.36886842133521,42.54586725096705,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,6.0,Kharif,87.84641941148865,31.6074661345208,55.68690076535196,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,6.0,Kharif,211.7148288313292,29.85689775327885,57.9072542491881,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,6.0,Kharif,83.98920424180814,31.41967941807769,52.2349979381537,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,6.0,Kharif,64.46699468534392,32.52889333497279,47.18548251134629,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,6.0,Kharif,92.77423214487726,31.89471419939621,48.09956211308896,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,6.0,Kharif,110.84025838967958,30.919409284577224,53.93726224414229,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,6.0,Kharif,112.1698045610696,30.90799870000173,52.3644107995858,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,6.0,Kharif,160.95351237010527,29.52367386709864,61.20551080309778,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,6.0,Kharif,147.6886747889046,31.480050105780258,51.07036675401434,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,7.0,Kharif,346.69193478628284,28.391970908591237,82.43410753144607,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,7.0,Kharif,444.2842762564426,28.10449737341288,84.15325008804619,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,7.0,Kharif,566.0327462008759,27.07471860751748,84.56610632015112,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,7.0,Kharif,618.1199188465555,26.44521835835216,87.29658650811058,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,7.0,Kharif,348.6069292119098,27.32052328853224,82.46846251270537,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,7.0,Kharif,448.7647427220812,25.46624906067693,86.71925195144301,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,7.0,Kharif,382.8837324518239,27.650942320073675,83.58973093901025,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,7.0,Kharif,405.6421664050711,25.48201328015526,84.18758402241357,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,7.0,Kharif,539.3308389089381,27.639887653090007,84.27258049447221,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,7.0,Kharif,473.2740520552848,27.62949448646837,84.5213207606392,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,7.0,Kharif,201.1695784357769,31.730731153828117,65.53832440153246,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,7.0,Kharif,270.4861280090447,30.36715207190673,72.83135169189954,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,7.0,Kharif,434.4362771482971,27.0757503742306,81.27914087302238,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,7.0,Kharif,307.4504691645327,27.86018817400976,82.5146517321352,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,7.0,Kharif,364.8261934193197,25.976084521550607,87.5061300755488,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,7.0,Kharif,174.79491000639712,29.052919363267183,75.3194266880485,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,7.0,Kharif,468.6246991375815,26.59661019314552,82.8129282868143,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,7.0,Kharif,226.55897525291465,31.0476472023742,66.600383086679,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,7.0,Kharif,576.6023131605285,27.31357094359737,83.46443106524103,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,7.0,Kharif,506.125313495529,25.80549826846807,86.14007144817515,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,7.0,Kharif,320.4250569233935,29.243691762128616,76.14761031627705,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,7.0,Kharif,407.8512403104835,26.423621019298054,86.4516716653445,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,7.0,Kharif,98.07467203471587,32.02510104694734,60.02147175016592,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,7.0,Kharif,345.7235851839504,28.262587093122427,78.97660470853344,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,7.0,Kharif,539.342240441083,25.961433843723917,86.7191264012225,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,7.0,Kharif,289.32520164113174,28.171501762680798,79.6679401603149,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,7.0,Kharif,247.379635658659,28.883057621910805,74.97017912153994,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,7.0,Kharif,329.3072958401951,28.098703661646315,77.76426221360339,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,7.0,Kharif,373.3750262014175,27.403407677528097,80.01658815542011,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,7.0,Kharif,349.41552059894605,27.553081865391537,80.81411102748686,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,7.0,Kharif,672.3717189385541,26.441802952979582,84.08527727271303,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,7.0,Kharif,444.7766573531664,27.621142518576256,81.99289575750272,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,8.0,Kharif,275.521351777768,28.19501776152608,81.4197971110255,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,8.0,Kharif,278.3112460255017,28.0860237359399,82.04264326106008,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,8.0,Kharif,294.8595345106606,27.30964354251861,81.63976589371372,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,8.0,Kharif,277.5033816491901,26.86873169236467,83.23552354627935,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,8.0,Kharif,264.51387502919755,27.269433968612827,80.19863107435346,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,8.0,Kharif,293.7156158476083,25.494601423633178,85.24835506587543,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,8.0,Kharif,269.88690801250874,27.674874154162115,80.76123621465631,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,8.0,Kharif,232.01098794211907,25.470445153089265,83.04054681225229,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,8.0,Kharif,294.7885334208664,27.87630268354024,80.16304794562114,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,8.0,Kharif,275.4389483466207,27.775550782315555,81.12239323511878,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,8.0,Kharif,92.0791964405468,31.005584171723395,64.26459098589454,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,8.0,Kharif,162.12707028182578,29.666982777207924,72.56148874786436,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,8.0,Kharif,250.11251687874253,26.95041103706148,80.2126811489915,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,8.0,Kharif,294.78652239570425,27.656366228870198,81.47872597180469,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,8.0,Kharif,340.5638745892446,26.0504829404212,86.02113681567361,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,8.0,Kharif,144.36954630234277,29.32275593807101,71.0769746338763,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,8.0,Kharif,301.41027873189734,26.51070716487141,82.20310782554147,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,8.0,Kharif,84.39100512603613,31.24713416574697,60.69797584083512,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,8.0,Kharif,316.1358307083125,27.400083175599285,81.32668812411588,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,8.0,Kharif,313.15866116343483,25.82756011905359,84.77496914566882,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,8.0,Kharif,180.8485332692309,29.0675062727079,72.51281965027036,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,8.0,Kharif,319.5367242843818,26.458165662888828,85.03453376626402,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,8.0,Kharif,73.09306327636266,31.57353132328672,59.62357102835468,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,8.0,Kharif,202.0579194700487,28.178712667017017,78.09577402092974,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2025.0,8.0,Kharif,288.69997974446017,26.28136225113608,84.16143861786367,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2025.0,8.0,Kharif,266.0524286852416,27.862131989919945,78.22635322571026,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2025.0,8.0,Kharif,121.56802798770202,29.178647108105576,70.44220475661402,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2025.0,8.0,Kharif,167.73493164470398,28.00075581330774,75.39146124017842,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2025.0,8.0,Kharif,186.1631246633918,27.401136783541677,78.82248714122795,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2025.0,8.0,Kharif,216.5482028631133,27.351364124799748,78.83266876206179,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2025.0,8.0,Kharif,357.1518628308359,26.492221322819216,82.75881908480082,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2025.0,8.0,Kharif,285.7835780715272,27.67130550949929,79.53823186792005,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2025.0,9.0,Kharif,221.5926305870965,28.26985770018838,72.98100383781116,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2025.0,9.0,Kharif,217.78550040381427,28.163060802629257,74.79894097106622,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2025.0,9.0,Kharif,113.40369616966906,27.370816103930583,74.76470172403397,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2025.0,9.0,Kharif,121.2684920337421,27.00056131037916,76.34014715342914,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2025.0,9.0,Kharif,137.3002316422203,26.867240937447367,73.47450144979787,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2025.0,9.0,Kharif,186.26462649758463,25.3639989317869,78.85915931949542,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2025.0,9.0,Kharif,205.27758147070872,27.527169173849654,73.18075400082547,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2025.0,9.0,Kharif,177.53868021885802,24.83063494166364,78.83534170940065,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2025.0,9.0,Kharif,167.31227888663085,27.5879797754006,74.26940611913923,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2025.0,9.0,Kharif,194.9152582795912,27.657788136418265,74.22342815419971,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2025.0,9.0,Kharif,25.00924486052465,29.715865196687695,62.02983343051934,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2025.0,9.0,Kharif,46.72210712911001,29.13741438634868,65.92546069695953,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2025.0,9.0,Kharif,141.29004451627063,26.3254211532574,75.31348877642539,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2025.0,9.0,Kharif,196.14317536104292,27.540799478825345,72.63490890385421,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2025.0,9.0,Kharif,303.5597447787122,26.288070510497032,79.70630028243554,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2025.0,9.0,Kharif,59.554101514593206,28.509530530236237,66.66620347733198,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2025.0,9.0,Kharif,158.47079465723712,26.082626551077126,76.58534064698807,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2025.0,9.0,Kharif,31.387352540381517,30.224971416535485,56.52934386690304,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2025.0,9.0,Kharif,133.3045747947913,27.24804961274202,74.66650270398867,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2025.0,9.0,Kharif,183.4983468864364,25.830619807620863,78.55582542111486,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2025.0,9.0,Kharif,51.78911834750096,29.131016952130736,62.06706655669628,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2025.0,9.0,Kharif,244.4636046283276,26.62833350596069,77.99280412540845,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2025.0,9.0,Kharif,17.284538652631948,30.08508219326227,57.54215152306317,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2025.0,9.0,Kharif,118.33211448363949,27.39814216939333,74.3082576586126,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
